kmage;mileage;price_rub;price_usd;vol;power;fuel
0;0;966000;13147,3800;1,6;113;Бензин
0;0;713420;9709,7400;1,6;82;Бензин
0;0;736000;10017,0500;1,6;82;Бензин
0;0;828000;11269,1900;1,6;113;Бензин
0;0;795920;10832,5700;1,6;113;Бензин
0;0;834120;11352,4800;1,6;113;Бензин
0;0;819320;11151,0500;1,6;113;Бензин
0;0;800420;10893,8200;1,6;102;Бензин
41000;25476;655000;8914,6300;1,6;82;Бензин
78700;48902;435000;5920,4100;1,6;82;Бензин
0;0;772000;10507,0200;1,6;82;Бензин
0;0;883000;12017,7400;1,6;82;Бензин
0;0;893000;12153,8400;1,6;82;Бензин
77500;48156;399999;5444,0400;1,6;102;Бензин
64673;40186;500000;6805,0600;1,6;102;Бензин
187764;116671;335000;4559,3900;1,6;84;Бензин
0;0;876000;11922,4700;1,6;113;Бензин
38000;23612;769000;10466,1900;1,6;113;Бензин
0;0;856000;11650,2700;1,6;102;Бензин
0;0;922000;12548,5400;1,6;113;Бензин
38000;23612;730000;9935,3900;1,6;82;Бензин
20000;12427;550000;7485,5700;1,6;84;Бензин
0;0;773485;10527,2300;1,6;113;Бензин
33700;20940;680000;9254,8900;1,6;82;Бензин
26000;16156;790000;10752,0000;1,6;82;Бензин
5500;3418;720000;9799,2900;1,6;82;Бензин
400000;248548;250000;3402,5300;1,4;75;Бензин
0;0;792000;10779,2200;1,6;113;Бензин
0;0;756000;10289,2600;1,6;82;Бензин
0;0;824400;11220,1900;1,6;102;Бензин
0;0;806400;10975,2100;1,6;113;Бензин
0;0;850500;11575,4100;1,6;113;Бензин
0;0;687600;9358,3200;1,6;82;Бензин
0;0;756900;10301,5100;1,6;102;Бензин
0;0;792000;10779,2200;1,6;113;Бензин
0;0;819000;11146,6900;1,6;102;Бензин
0;0;824400;11220,1900;1,6;102;Бензин
0;0;723600;9848,2900;1,6;113;Бензин
0;0;783000;10656,7300;1,6;113;Бензин
0;0;819000;11146,6900;1,6;102;Бензин
0;0;792000;10779,2200;1,6;113;Бензин
164300;102091;325000;4423,2900;1,6;84;Бензин
0;0;759600;10338,2500;1,6;102;Бензин
0;0;783900;10668,9800;1,6;113;Бензин
0;0;819000;11146,6900;1,6;102;Бензин
0;0;792000;10779,2200;1,6;113;Бензин
0;0;756000;10289,2600;1,6;82;Бензин
0;0;798300;10864,9600;1,6;113;Бензин
0;0;819000;11146,6900;1,6;102;Бензин
0;0;783900;10668,9800;1,6;113;Бензин
0;0;761400;10362,7500;1,6;82;Бензин
0;0;675900;9199,0800;1,6;113;Бензин
140000;86992;340000;4627,4400;1,4;75;Бензин
126000;78293;460000;6260,6600;1,6;84;Бензин
128000;79535;450000;6124,5600;1,6;82;Бензин
0;0;836000;11378,0700;1,6;113;Бензин
0;0;722000;9826,5100;1,6;82;Бензин
0;0;841945;11458,9800;1,6;102;Бензин
0;0;721844;9824,3900;1,6;82;Бензин
0;0;796862;10845,3900;1,6;113;Бензин
127000;78914;459000;6247,0500;1,6;84;Бензин
0;0;751000;10221,2100;1,6;102;Бензин
122290;75987;310000;4219,1400;1,4;75;Бензин
0;0;1085000;14766,9900;1,6;102;Бензин
0;0;663300;9027,6000;1,6;113;Бензин
0;0;731249;9952,3900;1,6;82;Бензин
0;0;709000;9649,5800;1,6;82;Бензин
0;0;1019000;13868,7200;1,6;102;Бензин
0;0;609300;8292,6500;1,6;82;Бензин
0;0;629040;8561,3100;1,6;82;Бензин
0;0;776000;10561,4600;1,6;82;Бензин
0;0;865300;11776,8400;1,6;113;Бензин
59500;36972;665000;9050,7300;1,6;102;Бензин
0;0;609300;8292,6500;1,6;82;Бензин
39000;24233;644000;8764,9200;1,6;82;Бензин
123000;76429;590000;8029,9700;1,6;102;Бензин
0;0;831000;11310,0200;1,6;102;Бензин
0;0;820479;11166,8200;1,6;82;Бензин
0;0;733000;9976,2200;1,6;113;Бензин
168000;104390;360000;4899,6500;1,6;103;Бензин
59000;36661;350000;4763,5400;1,6;84;Бензин
35000;21748;560000;7621,6700;1,6;82;Бензин
0;0;646000;8792,1400;1,6;113;Бензин
101681;63182;397000;5403,2200;1,6;103;Бензин
70000;43496;700000;9527,0900;1,6;82;Бензин
0;0;781000;10629,5100;1,6;82;Бензин
0;0;1129000;15365,8300;1,6;102;Бензин
117000;72700;495000;6737,0100;1,6;84;Бензин
17000;10563;760000;10343,7000;1,6;82;Бензин
39000;24233;490000;6668,9600;1,6;82;Бензин
0;0;932000;12684,6400;1,6;82;Бензин
0;0;850800;11579,5000;1,6;113;Бензин
0;0;996000;13555,6900;1,6;102;Бензин
0;0;907000;12344,3900;1,6;113;Бензин
0;0;1098000;14943,9200;1,6;113;Бензин
24850;15441;790000;10752,0000;1,6;102;Бензин
0;0;943000;12834,3500;1,6;82;Бензин
0;0;1009000;13732,6200;1,6;113;Бензин
0;0;986000;13419,5900;1,6;113;Бензин
0;0;1063000;14467,5700;1,6;113;Бензин
110012;68358;695000;9459,0400;1,6;102;Бензин
0;0;963000;13106,5500;1,6;82;Бензин
0;0;785779;10694,5500;1,6;82;Бензин
0;0;872000;11868,0300;1,6;82;Бензин
9212;5724;750000;10207,6000;1,6;82;Бензин
0;0;760444;10349,7400;1,6;113;Бензин
115000;71458;350000;4763,5400;1,6;84;Бензин
72000;44739;410000;5580,1500;1,6;84;Бензин
227000;141051;360000;4899,6500;1,6;84;Бензин
37197;23113;590000;8029,9700;1,6;82;Бензин
62000;38525;619000;8424,6700;1,6;102;Бензин
0;0;873000;11881,6400;1,6;113;Бензин
0;0;950000;12929,6200;1,6;113;Бензин
0;0;571000;7771,3800;1,6;82;Бензин
0;0;906000;12330,7800;1,6;102;Бензин
0;0;841000;11446,1200;1,6;102;Бензин
0;0;905000;12317,1600;1,6;82;Бензин
67000;41632;600000;8166,0800;1,6;102;Бензин
34549;21468;795000;10820,0500;1,6;82;Бензин
55000;34175;455000;6192,6100;1,6;84;Бензин
45000;27962;710000;9663,1900;1,6;82;Бензин
31628;19653;720000;9799,2900;1,6;82;Бензин
79000;49088;385000;5239,9000;1,6;103;Бензин
125000;77671;315000;4287,1900;1,4;75;Бензин
211000;131109;280000;3810,8400;1,4;75;Бензин
154000;95691;375000;5103,8000;1,6;103;Бензин
0;0;697000;9486,2600;1,6;82;Бензин
37152;23085;440000;5988,4600;1,4;75;Бензин
49000;30447;379000;5158,2400;1,6;82;Бензин
30000;18641;705000;9595,1400;1,6;82;Бензин
63000;39146;520000;7077,2700;1,6;82;Бензин
149350;92802;275000;3742,7800;1,4;75;Бензин
44109;27408;700000;9527,0900;1,6;82;Бензин
44000;27340;745000;10139,5400;1,6;82;Бензин
0;0;656000;8928,2400;1,6;82;Бензин
103000;64001;640000;8710,4800;1,6;82;Бензин
16750;10408;680000;9254,8900;1,6;102;Бензин
26000;16156;720000;9799,2900;1,6;102;Бензин
130000;80778;280000;3810,8400;1,6;103;Бензин
116000;72079;470000;6396,7600;1,6;103;Бензин
68000;42253;750000;10207,6000;1,6;82;Бензин
132000;82021;399990;5443,9100;1,6;103;Бензин
20500;12738;520000;7077,2700;1,6;82;Бензин
53000;32933;750000;10207,6000;1,6;82;Бензин
29500;18330;650000;8846,5800;1,6;82;Бензин
32641;20282;610000;8302,1800;1,6;82;Бензин
132000;82021;320000;4355,2400;1,4;75;Бензин
105000;65244;430000;5852,3500;1,4;75;Бензин
6000;3728;900000;12249,1100;1,6;82;Бензин
110000;68351;380000;5171,8500;1,6;103;Бензин
47000;29204;550000;7485,5700;1,6;82;Бензин
44000;27340;430000;5852,3500;1,4;75;Бензин
24000;14913;740000;10071,4900;1,6;82;Бензин
140000;86992;235000;3198,3800;1,4;75;Бензин
52000;32311;700000;9527,0900;1,6;84;Бензин
70000;43496;590000;8029,9700;1,6;102;Бензин
90000;55923;510000;6941,1600;1,6;102;Бензин
104000;64623;499000;6791,4500;1,6;82;Бензин
43000;26719;710000;9663,1900;1,6;102;Бензин
38390;23854;730000;9935,3900;1,6;82;Бензин
245000;152236;310000;4219,1400;1,6;84;Бензин
216000;134216;320000;4355,2400;1,6;84;Бензин
73160;45460;360000;4899,6500;1,6;103;Бензин
100000;62137;385000;5239,9000;1,6;84;Бензин
14000;8699;720000;9799,2900;1,6;82;Бензин
53000;32933;370000;5035,7500;1,4;75;Бензин
79790;49579;450000;6124,5600;1,6;84;Бензин
79000;49088;400000;5444,0500;1,6;84;Бензин
130000;80778;390000;5307,9500;1,6;84;Бензин
0;0;779320;10606,6400;1,6;82;Бензин
0;0;729148;9923,8000;1,6;113;Бензин
150000;93206;300000;4083,0400;1,6;103;Бензин
10000;6214;790000;10752,0000;1,6;113;Бензин
89000;55302;489000;6655,3500;1,6;82;Бензин
100000;62137;275400;3748,2300;1,6;84;Бензин
128000;79535;255000;3470,5800;1,4;75;Бензин
67000;41632;330000;4491,3400;1,4;75;Бензин
121000;75186;300000;4083,0400;1,4;75;Бензин
28000;17398;510000;6941,1600;1,6;82;Бензин
141425;87877;330000;4491,3400;1,6;84;Бензин
0;0;750000;10207,6000;1,6;82;Бензин
0;0;771000;10493,4100;1,6;82;Бензин
58499;36350;720000;9799,2900;1,6;82;Бензин
76745;47687;535000;7281,4200;1,6;103;Бензин
18000;11185;599000;8152,4700;1,6;82;Бензин
67000;41632;620000;8438,2800;1,6;82;Бензин
90000;55923;550000;7485,5700;1,6;82;Бензин
89000;55302;400000;5444,0500;1,6;84;Бензин
62800;39022;299000;4069,4300;1,6;84;Бензин
30000;18641;700000;9527,0900;1,6;113;Бензин
230000;142915;400000;5444,0500;1,6;103;Бензин
108000;67108;345000;4695,4900;1,4;75;Бензин
9600;5965;850000;11568,6100;1,6;113;Бензин
69000;42875;647970;8818,9500;1,6;82;Бензин
65000;40389;500000;6805,0600;1,6;82;Бензин
62753;38993;399000;5430,4400;1,2;75;Бензин
108000;67108;370000;5035,7500;1,6;84;Бензин
112405;69845;360000;4899,6500;1,4;75;Бензин
32000;19884;480000;6532,8600;1,6;102;Бензин
57000;35418;415000;5648,2000;1,4;75;Бензин
148000;91963;300000;4083,0400;1,4;75;Бензин
85000;52817;515000;7009,2200;1,6;113;Бензин
127000;78914;379000;5158,2400;1,4;75;Бензин
11000;6835;850000;11568,6100;1,6;102;Бензин
138000;85749;610000;8302,1800;1,6;113;Бензин
126000;78293;400000;5444,0500;1,6;84;Бензин
110000;68351;780000;10615,9000;1,6;82;Бензин
290000;180198;180000;2449,8200;1,4;75;Бензин
125000;77671;345000;4695,4900;1,6;103;Бензин
19200;11930;730000;9935,3900;1,6;82;Бензин
187000;116196;350000;4763,5400;1,4;75;Бензин
145000;90099;650000;8846,5800;1,6;102;Бензин
69300;43061;350000;4763,5400;1,4;75;Бензин
40000;24855;460000;6260,6600;1,6;82;Бензин
8000;4971;900000;12249,1100;1,6;82;Бензин
244000;151615;318000;4328,0200;1,4;75;Бензин
136123;84583;350000;4763,5400;1,4;75;Бензин
12000;7456;710000;9663,1900;1,6;82;Бензин
205000;127381;350000;4763,5400;1,4;75;Бензин
160000;99419;420000;5716,2500;1,6;82;Бензин
15600;9693;599000;8152,4700;1,6;82;Бензин
72000;44739;340000;4627,4400;1,2;75;Бензин
70000;43496;450000;6124,5600;1,6;84;Бензин
96782;60138;290000;3946,9400;1,4;75;Бензин
86000;53438;450000;6124,5600;1,4;75;Бензин
92765;57641;580000;7893,8700;1,6;82;Бензин
168000;104390;275000;3742,7800;1,4;75;Бензин
90000;55923;425000;5784,3000;1,6;82;Бензин
65051;40421;450000;6124,5600;1,6;82;Бензин
120000;74565;400000;5444,0500;1,6;84;Бензин
32000;19884;450000;6124,5600;1,6;103;Бензин
49500;30758;485000;6600,9100;1,6;84;Бензин
119000;73943;340000;4627,4400;1,6;84;Бензин
64000;39768;395000;5376,0000;1,6;84;Бензин
12000;7456;860000;11704,7100;1,6;113;Бензин
92000;57166;295000;4014,9900;1,4;75;Бензин
97000;60273;420000;5716,2500;1,6;84;Бензин
40000;24855;650000;8846,5800;1,6;102;Бензин
148000;91963;235000;3198,3800;1,4;75;Бензин
90000;55923;530000;7213,3700;1,6;82;Бензин
22000;13670;680000;9254,8900;1,6;102;Бензин
47000;29204;630000;8574,3800;1,6;102;Бензин
78785;48955;287000;3906,1100;1,4;75;Бензин
125100;77734;360000;4899,6500;1,6;84;Бензин
29985;18632;610000;8302,1800;1,6;102;Бензин
10000;6214;525000;7145,3200;1,6;82;Бензин
105000;65244;300000;4083,0400;1,6;84;Бензин
34919;21698;500000;6805,0600;1,6;84;Бензин
103000;64001;520000;7077,2700;1,6;82;Бензин
15000;9321;750000;10207,6000;1,6;82;Бензин
93000;57788;490000;6668,9600;1,6;82;Бензин
130000;80778;350000;4763,5400;1,6;84;Бензин
30000;18641;450000;6124,5600;1,6;82;Бензин
80000;49710;530000;7213,3700;1,6;102;Бензин
42700;26533;495000;6737,0100;1,6;84;Бензин
69204;43001;400000;5444,0500;1,6;84;Бензин
16000;9942;600000;8166,0800;1,6;113;Бензин
50000;31069;645000;8778,5300;1,6;102;Бензин
83600;51947;305000;4151,0900;1,6;84;Бензин
85950;53407;630000;8574,3800;1,6;102;Бензин
190000;118060;250000;3402,5300;1,4;75;Бензин
66400;41259;415000;5648,2000;1,6;82;Бензин
95000;59030;435000;5920,4100;1,6;103;Бензин
12605;7832;595000;8098,0300;1,6;82;Бензин
129000;80157;275000;3742,7800;1,4;75;Бензин
86000;53438;379000;5158,2400;1,6;84;Бензин
0;0;776000;10561,4600;1,6;113;Бензин
6500;4039;850000;11568,6100;1,6;82;Бензин
56000;34797;310000;4219,1400;1,4;75;Бензин
0;0;731980;9962,3400;1,6;113;Бензин
0;0;841970;11459,3200;1,6;102;Бензин
0;0;848000;11541,3900;1,6;113;Бензин
0;0;998000;13582,9100;1,6;113;Бензин
0;0;768000;10452,5800;1,6;113;Бензин
0;0;906000;12330,7800;1,6;82;Бензин
0;0;840970;11445,7100;1,6;102;Бензин
0;0;686980;9349,8900;1,6;82;Бензин
115000;71458;330000;4491,3400;1,6;103;Бензин
45000;27962;559000;7608,0600;1,6;82;Бензин
120000;74565;345000;4695,4900;1,6;84;Бензин
700;435;950000;12929,6200;1,6;102;Бензин
122000;75807;450000;6124,5600;1,6;82;Бензин
136000;84506;550000;7485,5700;1,6;113;Бензин
150000;93206;320000;4355,2400;1,6;84;Бензин
136000;84506;350000;4763,5400;1,6;84;Бензин
75400;46851;470000;6396,7600;1,6;84;Бензин
139000;86371;280000;3810,8400;1,6;84;Бензин
84000;52195;425000;5784,3000;1,6;84;Бензин
132000;82021;390000;5307,9500;1,6;103;Бензин
90000;55923;380000;5171,8500;1,6;84;Бензин
150000;93206;400000;5444,0500;1,6;84;Бензин
110000;68351;270000;3674,7300;1,4;75;Бензин
58000;36040;560000;7621,6700;1,6;82;Бензин
70000;43496;380000;5171,8500;1,6;103;Бензин
104000;64623;330000;4491,3400;1,6;84;Бензин
149000;92584;310000;4219,1400;1,4;75;Бензин
91000;56545;391000;5321,5600;1,6;84;Бензин
135000;83885;360000;4899,6500;1,6;84;Бензин
0;0;751032;10221,6400;1,6;113;Бензин
145000;90099;350000;4763,5400;1,6;103;Бензин
67300;41818;580000;7893,8700;1,6;103;Бензин
155000;96313;280000;3810,8400;1,6;84;Бензин
55000;34175;545000;7417,5200;1,6;82;Бензин
112000;69594;380000;5171,8500;1,6;84;Бензин
140000;86992;300000;4083,0400;1,4;75;Бензин
121000;75186;330000;4491,3400;1,6;103;Бензин
124000;77050;339000;4613,8300;1,6;84;Бензин
119000;73943;400000;5444,0500;1,6;84;Бензин
16000;9942;800000;10888,1000;1,6;82;Бензин
90000;55923;377000;5131,0200;1,6;84;Бензин
92000;57166;450000;6124,5600;1,6;103;Бензин
48673;30244;430000;5852,3500;1,6;84;Бензин
82000;50952;360000;4899,6500;1,4;75;Бензин
105000;65244;350000;4763,5400;1,4;75;Бензин
75771;47082;550000;7485,5700;1,6;103;Бензин
22000;13670;700000;9527,0900;1,6;82;Бензин
98000;60894;350000;4763,5400;1,6;84;Бензин
23000;14292;599000;8152,4700;1,6;82;Бензин
85000;52817;350000;4763,5400;1,6;84;Бензин
10000;6214;630000;8574,3800;1,6;102;Бензин
55820;34685;330000;4491,3400;1,4;75;Бензин
30300;18828;650000;8846,5800;1,6;102;Бензин
95000;59030;375000;5103,8000;1,4;75;Бензин
100000;62137;520000;7077,2700;1,6;102;Бензин
25000;15534;575000;7825,8200;1,6;102;Бензин
120000;74565;620000;8438,2800;1,6;82;Бензин
89000;55302;540000;7349,4700;1,6;82;Бензин
31000;19263;590000;8029,9700;1,6;102;Бензин
13000;8078;640000;8710,4800;1,6;82;Бензин
0;0;615000;8370,2300;1,6;102;Бензин
0;0;618990;8424,5300;1,6;82;Бензин
89200;55426;420000;5716,2500;1,6;84;Бензин
156000;96934;300000;4083,0400;1,6;103;Бензин
101093;62816;470000;6396,7600;1,6;102;Бензин
20000;12427;750000;10207,6000;1,6;102;Бензин
90000;55923;340000;4627,4400;1,4;75;Бензин
130000;80778;290000;3946,9400;1,4;75;Бензин
145000;90099;380000;5171,8500;1,4;75;Бензин
40000;24855;295000;4014,9900;1,4;75;Бензин
121000;75186;385000;5239,9000;1,6;103;Бензин
90000;55923;450000;6124,5600;1,2;75;Бензин
86000;53438;306000;4164,7000;1,4;75;Бензин
214000;132973;260000;3538,6300;1,6;84;Бензин
97000;60273;400000;5444,0500;1,6;102;Бензин
178000;110604;270000;3674,7300;1,4;75;Бензин
127000;78914;440000;5988,4600;1,6;84;Бензин
21000;13049;785000;10683,9500;1,6;113;Бензин
62000;38525;420000;5716,2500;1,2;75;Бензин
230000;142915;335000;4559,3900;1,4;75;Бензин
33000;20505;580000;7893,8700;1,6;82;Бензин
131000;81400;298000;4055,8200;1,6;84;Бензин
121400;75434;580000;7893,8700;1,6;102;Бензин
193000;119925;400000;5444,0500;1,6;84;Бензин
102000;63380;465000;6328,7100;1,6;103;Бензин
100300;62324;440000;5988,4600;1,6;84;Бензин
119000;73943;255000;3470,5800;1,4;75;Бензин
71000;44117;420000;5716,2500;1,6;84;Бензин
24000;14913;600000;8166,0800;1,6;82;Бензин
67000;41632;670000;9118,7900;1,6;82;Бензин
18000;11185;950000;12929,6200;1,6;102;Бензин
20000;12427;650000;8846,5800;1,6;82;Бензин
3800;2361;780000;10615,9000;1,6;82;Бензин
30000;18641;735000;10003,4400;1,6;102;Бензин
45000;27962;600000;8166,0800;1,6;102;Бензин
15500;9631;410000;5580,1500;1,4;75;Бензин
44000;27340;620000;8438,2800;1,6;102;Бензин
77000;47846;685000;9322,9400;1,6;102;Бензин
184043;114359;219000;2980,6200;1,4;75;Бензин
27000;16777;590000;8029,9700;1,6;82;Бензин
96400;59900;367000;4994,9200;1,6;84;Бензин
113000;70215;410000;5580,1500;1,6;84;Бензин
90000;55923;390000;5307,9500;1,6;103;Бензин
587;365;786000;10697,5600;1,6;82;Бензин
8530;5300;950000;12929,6200;1,6;102;Бензин
65000;40389;340000;4627,4400;1,4;75;Бензин
22000;13670;740000;10071,4900;1,6;102;Бензин
240000;149129;420000;5716,2500;1,6;84;Бензин
25000;15534;800000;10888,1000;1,6;113;Бензин
4200;2610;850000;11568,6100;1,6;113;Бензин
210000;130488;290000;3946,9400;1,4;75;Бензин
85000;52817;337000;4586,6100;1,6;84;Бензин
988800;614412;360000;4899,6500;1,6;84;Бензин
13000;8078;820000;11160,3000;1,6;113;Бензин
11000;6835;1120000;15243,3400;1,6;102;Бензин
77000;47846;550000;7485,5700;1,6;103;Бензин
40000;24855;700000;9527,0900;1,6;113;Бензин
82100;51015;430000;5852,3500;1,6;84;Бензин
8000;4971;780000;10615,9000;1,6;102;Бензин
134750;83730;373000;5076,5800;1,6;84;Бензин
8769;5449;800000;10888,1000;1,6;82;Бензин
59000;36661;660000;8982,6800;1,6;113;Бензин
55477;34472;473000;6437,5900;1,6;82;Бензин
28350;17616;1000000;13610,1300;1,6;113;Бензин
170000;105633;366000;4981,3100;1,6;84;Бензин
14000;8699;750000;10207,6000;1,6;82;Бензин
14400;8948;769000;10466,1900;1,6;82;Бензин
85000;52817;588000;8002,7500;1,6;82;Бензин
175500;109051;320000;4355,2400;1,6;103;Бензин
28000;17398;790000;10752,0000;1,6;102;Бензин
62000;38525;499000;6791,4500;1,6;84;Бензин
31000;19263;799999;10888,0900;1,6;102;Бензин
102000;63380;300000;4083,0400;1,6;84;Бензин
2500;1553;760000;10343,7000;1,6;113;Бензин
10000;6214;645000;8778,5300;1,6;82;Бензин
19000;11806;715000;9731,2400;1,6;82;Бензин
85000;52817;370000;5035,7500;1,6;84;Бензин
28000;17398;880000;11976,9100;1,6;113;Бензин
8500;5282;845000;11500,5600;1,6;102;Бензин
10000;6214;740000;10071,4900;1,6;113;Бензин
107000;66487;465000;6328,7100;1,6;84;Бензин
166000;103148;370000;5035,7500;1,6;103;Бензин
2000;1243;950000;12929,6200;1,6;82;Бензин
50000;31069;650000;8846,5800;1,6;102;Бензин
165000;102526;350000;4763,5400;1,6;84;Бензин
199000;123653;265000;3606,6800;1,4;75;Бензин
